Instance,Weight,Version,Path Length,Expanded,Necessary,Elapsed,Reopens,Generated
75,1.8,0,5428,18295806,15471995,146.463,8671478,55774899
75,1.8,1,5428,11069306,13897283,111.864,2465507,33821505
75,1.8,2,5428,6711244,10950535,80.0747,0,20563716
75,1.9,0,6288,2170766,2306943,11.3332,856281,6566463
75,1.9,1,5362,1138019,1249131,6.86028,223079,3444004
75,1.9,2,6206,640688,1136573,4.7889,0,1940691
75,1,0,4624,112432385,110561010,1329.59,665918,338527828
75,1,1,4624,112432385,110561010,1375.67,665918,338527828
75,1,2,4624,112432385,110561010,1375.67,665918,338527828
75,2,0,6244,920888,1007091,7.09442,355269,2785577
75,2,1,6244,549606,815768,5.27525,92613,1665319
75,2,2,6294,583949,1040964,6.43487,0,1769065
75,3,0,7260,618103,582467,3.06479,254760,1859951
75,3,1,7012,2788654,3187854,18.5462,480405,8542760
75,3,2,6718,1742171,1373868,13.1593,0,5335480
75,4,0,7366,656292,343602,3.92313,305782,1974936
75,4,1,8302,1227959,1461817,8.56198,189222,3733269
75,4,2,7898,444555,728285,3.28449,0,1347895
75,5,0,7986,3909971,1270525,14.0918,2690874,11865425
75,5,1,8046,954922,583175,6.13749,160756,2915898
75,5,2,8934,663079,1053464,4.61473,0,2022122
76,1.1,0,4458,115808,136569,0.678739,5600,333574
76,1.1,1,4458,112308,136362,0.649318,2284,323794
76,1.1,2,4536,268474,356597,1.68144,0,777959
76,1.2,0,4516,326577,237784,3.06314,39814,951140
76,1.2,1,4516,305070,236475,2.1793,19941,890141
76,1.2,2,4516,257135,214216,1.91002,0,749869
76,1.3,0,4636,101676,66044,1.17328,13498,299978
76,1.3,1,4636,92371,64057,0.943917,6688,272875
76,1.3,2,4636,76825,59941,0.574071,0,226822
76,1.4,0,5142,328036,380781,2.85069,88497,973693
76,1.4,1,4636,396526,73880,2.80757,55839,1181131
76,1.4,2,4636,261771,56634,2.00714,0,778507
76,1.5,0,5168,19520,24831,0.213847,4613,56830
76,1.5,1,5168,16349,24116,0.200687,1880,47714
76,1.5,2,5208,19067,31157,0.255569,0,55795
76,1.6,0,5804,134807,173935,1.51006,37749,401869
76,1.6,1,5804,105769,165385,0.942018,13569,315819
76,1.6,2,5294,121906,96865,0.922995,0,363093
76,1.7,0,5784,752906,774483,5.65389,279165,2258565
76,1.7,1,5784,538583,720915,4.93532,97852,1618547
76,1.7,2,5784,257807,426557,2.73709,0,772850
76,1.8,0,5988,2326490,2210193,13.5809,1008258,7007741
76,1.8,1,5996,1598203,2179240,12.7555,315427,4823734
76,1.8,2,5784,971510,1261470,8.81614,0,2926612
76,1.9,0,5944,1145237,992352,6.05941,388585,3451230
76,1.9,1,5944,802932,911881,5.13317,104151,2423382
76,1.9,2,5944,513190,658400,3.51653,0,1546311
76,1,0,4408,663991,660306,7.63423,3331,1931237
76,1,1,4408,663991,660306,7.36184,3331,1931237
76,1,2,4408,663991,660306,7.39316,3331,1931237
76,2,0,6046,1395836,1146702,8.59665,550450,4213727
76,2,1,6046,827025,915062,5.79307,145826,2499459
76,2,2,6046,549547,732001,4.27269,0,1660044
76,3,0,6802,909327,511208,3.56085,574330,2727893
76,3,1,6802,184229,246455,1.15436,25951,552425
76,3,2,6964,534890,804929,3.88577,0,1616625
76,4,0,7222,1071734,641265,5.4769,631835,3221467
76,4,1,7222,301084,361718,2.02499,40882,907246
76,4,2,7212,491706,616189,3.89856,0,1486412
76,5,0,7366,881682,490545,3.45884,494109,2648955
76,5,1,7222,185690,216584,1.05078,35036,557929
76,5,2,7502,756502,835541,5.46855,0,2293998
77,1.1,0,4061,14783,18123,0.0940882,622,43273
77,1.1,1,4061,14340,17984,0.0867025,291,41970
77,1.1,2,4061,13898,17771,0.083409,0,40676
77,1.2,0,4231,47281,49263,0.580977,2792,139030
77,1.2,1,4231,45985,49065,0.566492,1672,135288
77,1.2,2,4211,43114,44896,0.525358,0,126919
77,1.3,0,4701,98501,147383,1.23027,9759,293397
77,1.3,1,4703,97168,150808,1.11261,6171,289882
77,1.3,2,4703,80431,134334,0.624786,0,239507
77,1.4,0,4587,34140,34920,0.427647,5160,102387
77,1.4,1,4587,31536,34343,0.403072,3020,94743
77,1.4,2,4587,22610,28095,0.309083,0,67624
77,1.5,0,4743,8277,10741,0.109598,1089,24873
77,1.5,1,4743,7372,10663,0.103782,229,22225
77,1.5,2,4743,6921,10321,0.0983908,0,20859
77,1.6,0,4743,7297,7883,0.0607937,1403,21890
77,1.6,1,4743,8488,11126,0.0821373,266,25589
77,1.6,2,4743,7855,10648,0.0750029,0,23690
77,1.7,0,4743,6961,7190,0.0567883,1420,20916
77,1.7,1,4753,6544,8075,0.0617342,235,19700
77,1.7,2,4753,6261,8015,0.0593868,0,18853
77,1.8,0,4815,7624,9020,0.0536445,1680,22894
77,1.8,1,4825,6818,9797,0.0546322,363,20549
77,1.8,2,4753,6453,7837,0.0528012,0,19427
77,1.9,0,5225,4629,5885,0.0228766,1095,13863
77,1.9,1,5513,10144,16694,0.0591353,891,30727
77,1.9,2,5225,2175,3662,0.0127233,0,6497
77,1,0,4007,154042,149305,1.27406,902,454237
77,1,1,4007,154042,149305,1.22795,902,454237
77,1,2,4007,154042,149305,1.30017,902,454237
77,2,0,5225,4942,5787,0.0496531,1378,14804
77,2,1,5231,3262,4843,0.0403387,286,9765
77,2,2,5395,2325,4066,0.0300202,0,6944
77,3,0,5559,117652,37277,0.475163,57389,355001
77,3,1,5611,63333,38900,0.351881,9021,192357
77,3,2,5611,47188,34285,0.298357,0,143508
77,4,0,5661,2076631,127869,7.98625,1308935,6300064
77,4,1,5571,6116,6143,0.0319789,830,18640
77,4,2,5749,6156,6048,0.0359185,0,18710
77,5,0,7685,3919256,2120404,13.6455,2677425,11893516
77,5,1,6483,9553,16726,0.055958,204,28986
77,5,2,6345,9094,15720,0.053657,0,27587
78,1.1,0,2834,5451,6528,0.0341627,270,16146
78,1.1,1,2834,5407,6525,0.0316976,228,16021
78,1.1,2,2834,5051,6314,0.0294048,0,14973
78,1.2,0,2834,741,958,0.0126555,4,2204
78,1.2,1,2834,738,958,0.0113931,1,2195
78,1.2,2,2834,737,958,0.0104807,0,2192
78,1.3,0,2834,734,895,0.00920211,22,2186
78,1.3,1,2834,728,894,0.00919387,16,2168
78,1.3,2,2834,695,873,0.00872955,0,2072
78,1.4,0,2956,1156,1509,0.0173512,40,3430
78,1.4,1,2956,1127,1505,0.0169076,12,3341
78,1.4,2,2956,1105,1496,0.016013,0,3279
78,1.5,0,2834,1284,625,0.0102509,67,3820
78,1.5,1,2834,1252,625,0.00974124,35,3724
78,1.5,2,2834,1178,608,0.00926786,0,3498
78,1.6,0,2834,2381,630,0.0203237,129,7111
78,1.6,1,2834,2306,630,0.0192184,66,6884
78,1.6,2,2834,2207,612,0.0185737,0,6580
78,1.7,0,2834,3328,568,0.0298345,327,9944
78,1.7,1,2834,3176,565,0.0290896,180,9498
78,1.7,2,2834,2834,545,0.025964,0,8466
78,1.8,0,3106,6184,2189,0.0575298,833,18584
78,1.8,1,3106,5773,2162,0.0549847,474,17341
78,1.8,2,3106,4719,2077,0.0470086,0,14140
78,1.9,0,3228,10507,4718,0.0650611,1760,31561
78,1.9,1,3228,9122,4530,0.0563756,834,27407
78,1.9,2,3228,6775,4085,0.0437447,0,20321
78,1,0,2834,15635,15458,0.0980462,26,46530
78,1,1,2834,15635,15458,0.0985901,26,46530
78,1,2,2834,15635,15458,0.0973784,26,46530
78,2,0,3660,5065,5410,0.0576076,959,15179
78,2,1,3678,4427,5658,0.0551541,419,13291
78,2,2,3678,3789,5327,0.0506174,0,11402
78,3,0,3836,1059,1707,0.0115403,98,3176
78,3,1,3836,916,1636,0.00629596,2,2753
78,3,2,3836,914,1635,0.00619332,0,2748
78,4,0,3894,954,1527,0.0118379,29,2855
78,4,1,3894,920,1520,0.00748199,0,2759
78,4,2,3894,920,1520,0.00609635,0,2759
78,5,0,3894,1566,1786,0.0107712,276,4690
78,5,1,3894,1235,1702,0.0085476,1,3697
78,5,2,3894,1234,1701,0.00795001,0,3693
79,1.1,0,4454,1312808,1281262,8.28764,246529,3882320
79,1.1,1,4456,1226170,1316429,7.97939,129226,3629101
79,1.1,2,4456,1018254,1222530,7.02387,0,3010105
79,1.2,0,4674,176333,191387,1.67763,39018,528213
79,1.2,1,4674,154678,186459,1.58437,21162,463734
79,1.2,2,4674,111036,157858,1.2629,0,332430
79,1.3,0,4876,12104,17439,0.0954046,1123,36176
79,1.3,1,4876,11613,17371,0.0950387,684,34745
79,1.3,2,4876,8988,14516,0.0738515,0,26875
79,1.4,0,4976,13037,16494,0.149644,2012,39025
79,1.4,1,4976,12188,16336,0.137032,1293,36559
79,1.4,2,5014,10948,17198,0.134122,0,32931
79,1.5,0,5014,12896,13403,0.11145,2766,38668
79,1.5,1,5014,11708,13241,0.106919,1699,35214
79,1.5,2,5030,10845,14759,0.109127,0,32648
79,1.6,0,5272,5372,8130,0.0438475,426,16415
79,1.6,1,5272,5113,8081,0.0418775,197,15653
79,1.6,2,5226,2663,4293,0.0216307,0,8087
79,1.7,0,5662,67505,96482,0.500548,11368,206444
79,1.7,1,5662,57163,92651,0.456976,3259,175384
79,1.7,2,5712,59312,103791,0.490703,0,182282
79,1.8,0,5878,5995,8126,0.0447841,731,17936
79,1.8,1,5878,5491,8039,0.0348446,282,16488
79,1.8,2,5766,5738,6255,0.0357134,0,17216
79,1.9,0,5904,5377,7810,0.0330063,517,16090
79,1.9,1,5904,4989,7737,0.0287236,170,14963
79,1.9,2,5904,4657,7514,0.0263634,0,13969
79,1,0,4400,7514464,7332009,82.1549,42251,22158926
79,1,1,4400,7514464,7332009,83.887,42251,22158926
79,1,2,4400,7514464,7332009,79.8363,42251,22158926
79,2,0,5904,4267,6314,0.0520902,428,12721
79,2,1,5904,3935,6256,0.0513048,124,11766
79,2,2,5904,3718,6113,0.0491161,0,11118
79,3,0,6868,68151,44436,0.272121,31652,204034
79,3,1,6902,44090,50728,0.242593,4789,132310
79,3,2,6902,30828,35872,0.177478,0,92530
79,4,0,7652,50166,36475,0.229203,18275,150146
79,4,1,7652,26929,29086,0.156156,1463,81029
79,4,2,7652,23652,27945,0.139986,0,71118
79,5,0,7568,69310,25847,0.295195,28479,206741
79,5,1,7008,150842,26200,0.954335,7808,457729
79,5,2,7008,133322,24794,0.87989,0,404251
80,1.1,0,4586,5529535,6661465,37.0365,640994,16121530
80,1.1,1,4586,5123970,6579516,36.6183,297711,14960604
80,1.1,2,4586,4464678,6107480,32.7641,0,13033217
80,1.2,0,4586,3021717,3053508,29.1129,786649,8837694
80,1.2,1,4586,2305775,2783177,24.663,276372,6760756
80,1.2,2,4586,1821249,2508163,21.4162,0,5332310
80,1.3,0,4958,6000025,6041920,30.6793,2347261,17678005
80,1.3,1,4958,4010977,5326642,25.5044,798148,11848708
80,1.3,2,4972,3276876,5438221,24.174,0,9655981
80,1.4,0,5074,5518271,4679531,25.9975,2695946,16332346
80,1.4,1,5074,3242638,4005500,18.5396,832089,9625364
80,1.4,2,5074,1658238,2769543,11.3806,0,4902501
80,1.5,0,5346,1114530,1317609,9.42077,345647,3303263
80,1.5,1,5346,841386,1242710,8.35472,116986,2502253
80,1.5,2,5338,613504,1054903,6.81765,0,1823399
80,1.6,0,5618,189350,266529,1.53084,42080,563662
80,1.6,1,5618,153339,253767,1.37581,11494,457323
80,1.6,2,5618,110613,198113,1.01093,0,329489
80,1.7,0,5764,574918,749832,4.75595,144134,1720462
80,1.7,1,5764,460338,706514,3.42443,56579,1380654
80,1.7,2,5764,282243,497660,2.2648,0,844096
80,1.8,0,5764,418526,493873,2.1902,128605,1253534
80,1.8,1,5764,312261,459279,1.89787,43355,937707
80,1.8,2,5764,169250,290371,1.17411,0,506549
80,1.9,0,5764,312834,312506,1.5032,115336,935382
80,1.9,1,5764,231064,293592,1.29439,45747,692306
80,1.9,2,5764,109905,173268,0.697802,0,328012
80,1,0,4568,43273357,42498411,444.35,231712,126709139
80,1,1,4568,43273357,42498411,457.17,231712,126709139
80,1,2,4568,43273357,42498411,444.564,231712,126709139
80,2,0,5764,324510,260826,2.74924,118254,976665
80,2,1,5764,224213,236358,1.65199,35166,676754
80,2,2,5764,109054,146634,0.881409,0,328139
80,3,0,6706,2289598,1472273,9.43536,1333163,6985011
80,3,1,7034,1246581,1665655,7.43912,279440,3824002
80,3,2,7034,552956,947286,3.8766,0,1695260
80,4,0,7834,1732082,1135555,6.75307,1044333,5253641
80,4,1,7950,1088702,1527941,7.02069,167341,3322551
80,4,2,7634,1045315,1649019,7.66889,0,3198358
80,5,0,8566,1216394,582711,3.92652,841153,3673775
80,5,1,8766,416813,553330,2.58548,63107,1267889
80,5,2,8842,431285,680684,3.01631,0,1310823
81,1.1,0,4816,71731185,94299105,988.61,5632487,214227391
81,1.1,1,4816,68817615,93703621,977.137,3164734,205793540
81,1.1,2,4810,75724062,104568279,1087.15,0,226451401
81,1.2,0,4882,18372155,23209071,201.506,3962526,54957441
81,1.2,1,4882,16067860,22584746,192.075,2070306,48175102
81,1.2,2,4882,11524291,18781777,149.139,0,34503775
81,1.3,0,5048,3178757,3993817,19.101,858486,9476173
81,1.3,1,5048,2910475,4314491,19.6838,405318,8703888
81,1.3,2,5056,1908234,3311695,13.8258,0,5701032
81,1.4,0,5240,3828265,4446419,24.983,1245132,11421573
81,1.4,1,5240,2950931,4149429,21.1713,543956,8827590
81,1.4,2,5240,1706513,2967691,14.0227,0,5089200
81,1.5,0,5346,1872812,1843779,14.0264,783919,5508725
81,1.5,1,5346,1220236,1634341,11.0314,257088,3600197
81,1.5,2,5346,656208,1123760,7.37504,0,1936844
81,1.6,0,5684,23242211,17881511,140.461,12576892,69752413
81,1.6,1,5692,14261451,15715399,101.514,4880847,42986556
81,1.6,2,5574,6318078,10608901,55.8191,0,18942643
81,1.7,0,6126,8176354,7375914,47.131,3737182,24352175
81,1.7,1,6126,4911722,6285357,35.9592,1143004,14669634
81,1.7,2,6226,15375499,25569522,138.523,0,46190924
81,1.8,0,6230,4698683,3812676,25.6565,2457788,13965997
81,1.8,1,6232,2953048,3467840,19.7994,902929,8806139
81,1.8,2,6384,3212911,5406941,27.6753,0,9598150
81,1.9,0,6532,2698991,2585049,12.7121,1170841,8006269
81,1.9,1,6600,1497403,2027880,8.90281,301528,4453268
81,1.9,2,6480,1718907,2900794,12.5509,0,5117476
81,1,0,4778,425622741,418712297,6053.6,1479866,1272918484
81,1,1,4778,425622741,418712297,6261.76,1479866,1272918484
81,1,2,4778,425622741,418712297,6258.42,1479866,1272918484
81,2,0,6564,4312543,3998916,25.5453,1939238,12838367
81,2,1,6518,2377427,3131740,17.052,508825,7092898
81,2,2,6536,1695369,2830901,14.8739,0,5055616
81,3,0,7182,1703043,1370706,7.97197,775035,5077847
81,3,1,7452,855191,1039580,5.17356,142881,2555597
81,3,2,7366,891002,1477053,6.15344,0,2673535
81,4,0,8782,915677,450153,4.22316,428410,2767010
81,4,1,8782,396442,327541,2.66391,31325,1207576
81,4,2,8982,358041,352970,2.52282,0,1086724
81,5,0,9434,1523700,640975,6.72966,779249,4607375
81,5,1,9434,555480,435008,3.77272,34076,1692231
81,5,2,9434,469187,400543,3.27096,0,1427372
82,1.1,0,3672,4723155,5910155,36.4237,204442,14416997
82,1.1,1,3672,4611170,5898438,36.9052,101569,14083087
82,1.1,2,3672,4476045,5855461,35.614,0,13667609
82,1.2,0,3698,1902199,2686335,24.325,163881,5800212
82,1.2,1,3698,1819396,2676273,23.7395,87452,5554027
82,1.2,2,3716,1829199,2839931,24.8844,0,5582012
82,1.3,0,3716,673948,1008230,7.97641,80644,2055739
82,1.3,1,3716,625397,1001118,7.80388,36444,1911057
82,1.3,2,3716,486091,833421,6.42856,0,1485819
82,1.4,0,3780,340894,500083,2.97187,57062,1037932
82,1.4,1,3780,306270,494461,2.17312,25809,934988
82,1.4,2,3818,285768,507480,2.1509,0,873500
82,1.5,0,3818,152745,210492,1.14933,34449,462879
82,1.5,1,3818,133213,206906,1.09717,17008,404774
82,1.5,2,3818,88598,158895,0.795056,0,269839
82,1.6,0,3818,84770,116982,0.660384,19557,256900
82,1.6,1,3818,72111,115141,0.615593,7971,219137
82,1.6,2,3818,58694,105502,0.523077,0,178558
82,1.7,0,3818,60958,81867,0.674844,15416,184280
82,1.7,1,3818,49968,79005,0.62335,6060,151504
82,1.7,2,3818,39708,71384,0.516833,0,120438
82,1.8,0,3818,40756,55228,0.395903,10169,122974
82,1.8,1,3818,33463,53095,0.372103,4076,101241
82,1.8,2,3818,25378,46054,0.314087,0,76841
82,1.9,0,3818,43580,55618,0.218204,12702,131471
82,1.9,1,3818,34282,52742,0.186272,5012,103738
82,1.9,2,3818,23955,43424,0.148712,0,72448
82,1,0,3664,17498573,17305117,195.001,81242,53517421
82,1,1,3664,17498573,17305117,196.432,81242,53517421
82,1,2,3664,17498573,17305117,225.79,81242,53517421
82,2,0,3818,37567,50800,0.283495,9482,113366
82,2,1,3818,29508,47944,0.251014,3031,89260
82,2,2,3716,33212,58317,0.30183,0,100543
82,3,0,3870,18072,15047,0.0690435,8308,54384
82,3,1,3994,30313,41454,0.13726,6107,91609
82,3,2,3994,19303,32853,0.103273,0,58222
82,4,0,4040,34737,27778,0.139085,16145,104759
82,4,1,4040,16511,21589,0.0904357,1142,50089
82,4,2,4736,81111,57663,0.581353,0,246350
82,5,0,4790,626705,60742,2.69017,322863,1890257
82,5,1,4040,336353,27267,1.99173,61589,1022049
82,5,2,4862,195624,55155,1.31673,0,594832
83,1.1,0,4156,872380,987690,6.33825,86622,2624327
83,1.1,1,4156,816895,978520,5.93169,38879,2457387
83,1.1,2,4156,732389,923726,5.48482,0,2202337
83,1.2,0,4278,2492376,2277282,23.2205,610868,7556581
83,1.2,1,4278,2064612,2188204,21.14,259697,6258585
83,1.2,2,4278,1483207,1814697,16.8305,0,4490761
83,1.3,0,4460,1612837,1468454,11.3153,582480,4947690
83,1.3,1,4460,1118201,1329280,9.26341,190412,3429181
83,1.3,2,4460,710556,1027366,6.79903,0,2178026
83,1.4,0,4594,882635,805847,5.38404,345451,2692827
83,1.4,1,4594,608735,724313,3.86809,126441,1858081
83,1.4,2,4750,5749716,8858895,48.6369,0,17521207
83,1.5,0,4594,20303419,8423858,141.13,10642785,62169272
83,1.5,1,4632,10090430,7535728,96.1313,2311173,30887185
83,1.5,2,5102,9643863,15948323,104.458,0,29484959
83,1.6,0,5156,39383175,26070009,183.115,22766478,120426292
83,1.6,1,5164,17699992,22085759,120.376,3561055,54129197
83,1.6,2,5162,11744863,18311193,83.6155,0,35936929
83,1.7,0,5440,4891982,4429417,25.0691,2244866,14937171
83,1.7,1,5458,2875044,3872439,18.2825,574247,8794723
83,1.7,2,5458,1482573,2537775,11.0157,0,4544970
83,1.8,0,5458,2587562,2341523,15.5631,1176358,7871879
83,1.8,1,5458,1481342,2012659,11.0039,275562,4515181
83,1.8,2,5458,967509,1630493,8.28973,0,2955231
83,1.9,0,5518,6900648,4983140,34.3986,3657638,20988071
83,1.9,1,5518,3579165,4111223,24.4059,908831,10897966
83,1.9,2,5510,1860018,2902809,14.7933,0,5675561
83,1,0,4156,4307197,4251479,41.0581,18780,12855561
83,1,1,4156,4307197,4251479,41.1333,18780,12855561
83,1,2,4156,4307197,4251479,40.3634,18780,12855561
83,2,0,6360,1789409,1599963,13.2362,868572,5414310
83,2,1,6280,973665,1455127,10.1736,135603,2941292
83,2,2,6362,1219578,2134628,14.3464,0,3686680
83,3,0,6862,278270,239799,1.70151,132019,844572
83,3,1,7068,169403,246596,1.55737,18361,514942
83,3,2,7032,246096,429572,2.38694,0,749226
83,4,0,6896,377284,149907,1.45969,209372,1139678
83,4,1,7068,391746,260328,2.42081,63656,1188485
83,4,2,7092,214124,191376,1.46963,0,649337
83,5,0,9594,3615610,1849741,12.6584,2538678,10997006
83,5,1,8340,1426170,1447395,9.9145,118607,4350294
83,5,2,8340,988115,1037977,7.15661,0,3014039
84,1.1,0,2868,149903,186169,1.10177,6936,449385
84,1.1,1,2868,143216,183048,1.00867,2798,429381
84,1.1,2,2886,176474,229369,1.33375,0,530030
84,1.2,0,2868,133276,153452,1.18433,12838,398374
84,1.2,1,2886,120215,153791,1.11351,3658,359661
84,1.2,2,2886,114608,151305,1.07033,0,343148
84,1.3,0,2962,148415,180390,1.44826,21334,443392
84,1.3,1,2962,126950,172620,1.15818,5392,379666
84,1.3,2,2962,116257,165235,1.06566,0,348064
84,1.4,0,3092,381386,453259,3.45334,71468,1142449
84,1.4,1,3092,326350,437881,2.33982,27160,979381
84,1.4,2,3092,275627,405475,2.07024,0,828212
84,1.5,0,3348,337971,454132,2.71303,77671,1011788
84,1.5,1,3348,276498,432647,2.34464,28869,829306
84,1.5,2,3206,218859,354485,2.04346,0,657053
84,1.6,0,3206,641237,666101,3.4717,194160,1923364
84,1.6,1,3206,498289,628233,3.07406,77096,1497747
84,1.6,2,3206,347198,522207,2.43769,0,1044352
84,1.7,0,3206,1177807,978679,6.31158,445378,3538483
84,1.7,1,3206,852876,910316,5.23431,171120,2568610
84,1.7,2,3256,539698,783175,3.74983,0,1626033
84,1.8,0,3566,1959236,1786090,11.4889,902118,5893529
84,1.8,1,3574,1379577,1755041,9.31998,341417,4163106
84,1.8,2,3574,773996,1315674,6.28085,0,2335487
84,1.9,0,3846,928793,937372,5.70166,382648,2792490
84,1.9,1,3846,591110,846789,3.91304,98369,1782778
84,1.9,2,3846,383083,660571,2.8957,0,1155065
84,1,0,2868,639801,627529,4.97649,2117,1932941
84,1,1,2868,639801,627529,4.96741,2117,1932941
84,1,2,2868,639801,627529,4.96321,2117,1932941
84,2,0,3744,1585143,1478747,11.6594,697521,4771087
84,2,1,3744,925580,1266279,8.81928,162771,2794714
84,2,2,3744,593403,986583,6.41106,0,1790689
84,3,0,4952,502151,458343,3.33735,240386,1504964
84,3,1,4330,524999,582539,5.15358,71534,1581377
84,3,2,4516,310334,480727,3.41898,0,934062
84,4,0,5544,521624,443029,2.19041,271468,1563524
84,4,1,5400,458883,628525,2.7906,93879,1383245
84,4,2,5238,416071,668045,3.02322,0,1256930
84,5,0,5904,816081,561341,3.06859,499205,2450120
84,5,1,5298,360531,307171,2.10676,77152,1086571
84,5,2,5930,916073,1421258,7.12498,0,2774936
85,1.1,0,3179,5353643,6213482,39.7128,426931,16264374
85,1.1,1,3179,5120822,6188614,40.0892,214120,15565344
85,1.1,2,3179,4836782,6101029,38.2147,0,14700975
85,1.2,0,3179,4355709,4488605,41.1097,788309,13245854
85,1.2,1,3179,3931284,4427038,40.458,413814,11968306
85,1.2,2,3179,3242578,4086957,36.2676,0,9867752
85,1.3,0,3471,10862275,12241182,96.0953,3075829,33155715
85,1.3,1,3471,9067253,11910609,87.2174,1495961,27718775
85,1.3,2,3289,6685309,8424027,71.0682,0,20428636
85,1.4,0,3543,8536072,8552608,49.0326,3259496,26089081
85,1.4,1,3543,6858511,8304677,45.3364,1738270,20999505
85,1.4,2,3543,3894177,6361444,29.4568,0,11905926
85,1.5,0,3601,1802343,2337117,18.7481,407450,5472477
85,1.5,1,3601,1541578,2270034,18.9344,187129,4688667
85,1.5,2,3601,1073114,1810472,13.9474,0,3263301
85,1.6,0,3601,1478609,1889523,9.08199,343274,4493212
85,1.6,1,3601,1235608,1822274,8.27063,140956,3762246
85,1.6,2,3601,819389,1373363,6.02945,0,2495067
85,1.7,0,3653,2202063,2634151,13.1338,597875,6700203
85,1.7,1,3653,1758291,2515331,11.9006,226911,5362585
85,1.7,2,3653,1120306,1849469,8.23903,0,3416773
85,1.8,0,3653,2827206,3153224,19.2197,843715,8608300
85,1.8,1,3653,2169558,2971521,16.0558,299032,6622811
85,1.8,2,3653,1294016,2059811,10.6704,0,3949983
85,1.9,0,4035,2779188,2998201,18.9027,1011256,8459323
85,1.9,1,4035,1891354,2679389,14.4685,317626,5773236
85,1.9,2,3769,1441694,2356436,12.809,0,4402575
85,1,0,3087,6828886,6695784,64.2137,37901,20755920
85,1,1,3087,6828886,6695784,64.5576,37901,20755920
85,1,2,3087,6828886,6695784,65.0735,37901,20755920
85,2,0,4035,1581847,1598725,13.4719,645203,4813686
85,2,1,4035,1018709,1406672,10.985,197286,3110414
85,2,2,3991,739259,1260025,8.89424,0,2258597
85,3,0,4843,5893969,4091097,27.3585,3490180,17916405
85,3,1,4875,2316358,3043252,16.0591,537863,7065780
85,3,2,5027,4034150,6813855,35.1423,0,12349553
85,4,0,4725,7361632,3058002,25.3931,5415687,22369198
85,4,1,4899,4498835,5060323,26.1827,1372873,13729849
85,4,2,5183,2464002,4112559,18.3229,0,7521830
85,5,0,5381,5337385,2568605,18.6616,3869837,16180909
85,5,1,5253,2452996,2860108,14.3881,657634,7476980
85,5,2,5295,1966604,3030650,13.9812,0,5999063
86,1.1,0,3155,649776,704370,4.514,64966,1957180
86,1.1,1,3155,595213,687981,4.33164,24525,1795009
86,1.1,2,3155,557600,673135,4.13405,0,1679475
86,1.2,0,3155,170363,175702,1.43606,29353,513133
86,1.2,1,3155,144046,169677,1.29825,8332,434055
86,1.2,2,3155,125139,157999,1.21026,0,376964
86,1.3,0,3239,13130,17150,0.15712,2046,39061
86,1.3,1,3239,12155,17031,0.1539,1153,36188
86,1.3,2,3239,9255,14683,0.126921,0,27617
86,1.4,0,3229,1064,1350,0.00871341,67,3141
86,1.4,1,3229,975,1343,0.00654842,9,2875
86,1.4,2,3229,954,1333,0.00620262,0,2816
86,1.5,0,3229,802,972,0.0151723,46,2364
86,1.5,1,3229,749,971,0.0131113,10,2207
86,1.5,2,3229,709,932,0.0115077,0,2090
86,1.6,0,3229,898,1042,0.0107368,113,2657
86,1.6,1,3229,871,1033,0.00657947,91,2573
86,1.6,2,3279,995,1335,0.00582597,0,2940
86,1.7,0,3229,1189,1099,0.00682634,193,3523
86,1.7,1,3279,1542,1601,0.00935637,147,4588
86,1.7,2,3279,1160,1414,0.0076323,0,3440
86,1.8,0,3229,1774,1274,0.0206485,300,5286
86,1.8,1,3279,1584,1584,0.0207915,59,4729
86,1.8,2,3279,1448,1455,0.0195339,0,4308
86,1.9,0,3633,16391,21361,0.192406,2790,49250
86,1.9,1,3611,16419,22730,0.214036,699,49625
86,1.9,2,3665,14978,24078,0.200581,0,45294
86,1,0,3103,1087998,1063593,10.7917,7081,3275382
86,1,1,3103,1087998,1063593,9.99423,7081,3275382
86,1,2,3103,1087998,1063593,10.0467,7081,3275382
86,2,0,3635,18575,21806,0.162654,3547,55770
86,2,1,3653,17719,25520,0.185132,845,53453
86,2,2,3665,15866,24179,0.161197,0,47853
86,3,0,4349,94781,85651,0.868363,39659,285558
86,3,1,4349,51084,68330,0.617482,5931,154779
86,3,2,4349,35964,53977,0.388052,0,109092
86,4,0,4349,697753,237339,2.60596,429307,2109937
86,4,1,4477,270908,226429,1.61084,58181,823721
86,4,2,4477,140650,119486,0.93663,0,427733
86,5,0,5305,321393,253052,1.29258,178110,972123
86,5,1,4637,608857,396670,3.99286,89493,1853505
86,5,2,5183,367831,610678,2.66281,0,1120930
87,1.1,0,5264,41308259,49363839,310.545,4054259,123845381
87,1.1,1,5264,38369778,48601634,293.291,1724307,115057814
87,1.1,2,5264,35696423,47384327,259.344,0,106954623
87,1.2,0,5308,2329975,3302491,22.0324,336406,7019538
87,1.2,1,5308,2078181,3220916,20.7415,137486,6258340
87,1.2,2,5316,3118959,5021732,33.7209,0,9394955
87,1.3,0,5488,1729043,2323934,15.4991,352207,5277100
87,1.3,1,5506,1442535,2258586,14.0737,127298,4398511
87,1.3,2,5454,1192758,1969555,12.429,0,3632153
87,1.4,0,5870,2656980,3591214,16.4608,715171,8186263
87,1.4,1,5870,2000929,3304544,14.1607,219731,6170490
