,GAP,Instance,Stack,Weight,Version,Path Length,Expanded,Necessary,Elapsed,Reopens,Generated
1738,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,3,1,17,274,533,0.0133839,0,3549
1739,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,3,2,17,274,533,0.0131805,0,3549
1893,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,4,0,19,320,594,0.0288128,14,4147
1894,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,4,1,19,290,583,0.0230755,0,3757
1895,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,4,2,19,290,583,0.0202707,0,3757
2046,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,5,0,20,327,825,0.0230101,3,4238
2047,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,5,1,20,329,810,0.0228095,0,4264
2048,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,5,2,20,329,810,0.0227837,0,4264
99,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.1,0,15,95720,92673,5.13788,3135,1244347
100,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.1,1,15,95720,92673,4.20115,3135,1244347
101,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.1,2,16,1702699,1663083,78.1015,42998,22135074
294,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.2,0,15,14626,17953,0.824178,323,190125
295,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.2,1,15,14626,17953,0.806851,323,190125
296,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.2,2,16,168736,262598,7.41786,532,2193555
468,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.4,0,17,1894,5095,0.143099,6,24609
469,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.4,1,17,1894,5095,0.134759,6,24609
470,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.4,2,17,5956,14147,0.399474,0,77415
573,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.3,0,16,1976,4018,0.142556,11,25675
574,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.3,1,16,1976,4018,0.138212,11,25675
575,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.3,2,16,49739,63725,2.7772,40,646594
807,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.5,0,18,1481,5098,0.1244,18,19240
808,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.5,1,18,1481,5098,0.104583,18,19240
809,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.5,2,18,1373,4888,0.0963008,0,17836
888,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1,0,15,204641,195157,12.7591,9000,2660320
889,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1,1,15,204641,195157,12.3132,9000,2660320
890,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1,2,15,204641,195157,12.2975,9000,2660320
1062,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.7,0,18,457,1260,0.0234389,5,5928
1063,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.7,1,18,457,1260,0.0231449,5,5928
1064,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.7,2,18,438,1254,0.0217417,0,5681
1212,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.8,0,19,347,894,0.0370552,0,4498
1213,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.8,1,19,347,894,0.029057,0,4498
1214,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.8,2,19,347,894,0.0251281,0,4498
1374,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.6,0,18,400,1230,0.0370472,3,5187
1375,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.6,1,18,400,1230,0.0301765,3,5187
1376,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.6,2,18,404,1224,0.0283689,0,5239
1398,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.9,0,19,384,887,0.0272188,0,4979
1399,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.9,1,19,384,887,0.0268777,0,4979
1400,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,1.9,2,19,384,887,0.026376,0,4979
1617,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,2,0,21,343,1262,0.0183141,10,4446
1618,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,2,1,21,319,1222,0.0174563,0,4134
1619,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,2,2,21,319,1222,0.0170976,0,4134
1887,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,4,0,23,151,539,0.0150769,0,1950
1888,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,4,1,23,151,539,0.0133669,0,1950
1889,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,4,2,23,151,539,0.0122022,0,1950
1941,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,3,0,23,115,523,0.0084751,0,1482
1942,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,3,1,23,115,523,0.00822881,0,1482
1943,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,3,2,23,115,523,0.00816873,0,1482
2073,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,5,0,27,73,507,0.0075778,0,936
2074,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,5,1,27,73,507,0.0068225,0,936
2075,0,39,4 0 11 2 6 1 8 10 13 9 3 7 5 12 ,5,2,27,73,507,0.0066297,0,936
24,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.1,0,13,29344,27599,1.38374,1265,381459
25,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.1,1,13,29344,27599,1.24933,1265,381459
26,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.1,2,14,309224,293893,13.0657,14219,4019899
312,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.2,0,14,48651,66692,2.85237,1646,632450
313,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.2,1,14,48651,66692,1.96582,1646,632450
314,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.2,2,14,43018,61713,1.7007,148,559221
570,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.3,0,14,16398,25907,1.19988,284,213161
571,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.3,1,14,16398,25907,0.947808,284,213161
572,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.3,2,14,14649,24458,0.580845,8,190424
660,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.4,0,14,3179,7046,0.219289,48,41314
661,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.4,1,14,3179,7046,0.152482,48,41314
662,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.4,2,14,2822,6622,0.133176,2,36673
759,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.5,0,14,791,1650,0.0388586,2,10270
760,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.5,1,14,791,1650,0.0399258,2,10270
761,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.5,2,14,905,1828,0.0427274,0,11752
870,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1,0,13,33205,31335,1.50282,1441,431652
871,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1,1,13,33205,31335,1.53185,1441,431652
872,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1,2,13,33205,31335,1.29958,1441,431652
981,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.6,0,14,879,1769,0.0393567,5,11414
982,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.6,1,14,879,1769,0.0379084,5,11414
983,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.6,2,14,838,1760,0.0346546,0,10881
1068,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.7,0,14,983,1620,0.0706081,4,12766
1069,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.7,1,14,983,1620,0.0696387,4,12766
1070,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.7,2,14,979,1617,0.0692209,0,12714
1215,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.8,0,14,1171,1534,0.0996906,19,15210
1216,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.8,1,14,1171,1534,0.0805583,19,15210
1217,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.8,2,15,1410,3002,0.0977844,0,18317
1593,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.9,0,14,1053,1466,0.0793881,21,13676
1594,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.9,1,14,1053,1466,0.0725668,21,13676
1595,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,1.9,2,15,1196,2842,0.081813,0,15535
1638,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,2,0,16,567,1910,0.0461389,7,7358
1639,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,2,1,16,558,1895,0.0353386,2,7241
1640,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,2,2,15,2195,2169,0.0827383,0,28522
1821,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,3,0,17,224,368,0.0160507,0,2899
1822,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,3,1,17,224,368,0.0156828,0,2899
1823,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,3,2,17,224,368,0.0155719,0,2899
1935,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,4,0,17,264,349,0.0236382,1,3419
1936,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,4,1,17,264,349,0.0206817,0,3419
1937,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,4,2,17,264,349,0.0186914,0,3419
1959,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,5,0,21,299,1275,0.0296024,0,3874
1960,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,5,1,21,299,1275,0.024865,0,3874
1961,0,40,6 4 12 1 13 0 9 8 7 11 2 5 3 10 ,5,2,21,299,1275,0.0218211,0,3874
21,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.1,0,14,56577,54631,2.45009,1806,735488
22,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.1,1,14,56577,54631,2.32383,1806,735488
23,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.1,2,14,55029,53821,2.22621,1194,715364
396,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.2,0,14,14354,17485,1.04033,304,186589
397,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.2,1,14,14354,17485,1.00226,304,186589
398,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.2,2,14,13404,16789,0.562875,25,174239
501,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1,0,14,98943,94594,6.13917,3954,1286246
502,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1,1,14,98943,94594,5.88687,3954,1286246
503,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1,2,14,98943,94594,5.88444,3954,1286246
543,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.3,0,15,5593,10142,0.399514,23,72696
544,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.3,1,15,5593,10142,0.383784,23,72696
545,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.3,2,15,5438,10039,0.370387,0,70681
642,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.4,0,15,1711,3160,0.0752082,11,22230
643,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.4,1,15,1711,3160,0.0710456,11,22230
644,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.4,2,15,1539,3041,0.0616013,0,19994
780,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.5,0,15,354,799,0.0337751,3,4589
781,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.5,1,15,354,799,0.0266614,3,4589
782,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.5,2,15,337,775,0.0190439,0,4368
942,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.6,0,15,358,799,0.0263483,3,4641
943,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.6,1,15,358,799,0.0200394,3,4641
944,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.6,2,15,338,775,0.0130396,0,4381
1059,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.7,0,15,453,777,0.0395435,5,5876
1060,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.7,1,15,453,777,0.0314552,5,5876
1061,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.7,2,15,429,761,0.0293885,0,5564
1203,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.8,0,15,551,783,0.0472902,9,7150
1204,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.8,1,15,551,783,0.0405885,9,7150
1205,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.8,2,15,525,757,0.0365681,0,6812
1623,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.9,0,15,551,783,0.0387528,9,7150
1624,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.9,1,15,551,783,0.0292251,9,7150
1625,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,1.9,2,15,525,757,0.0267155,0,6812
1635,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,2,0,20,213,1292,0.0123989,0,2756
1636,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,2,1,20,213,1292,0.0114232,0,2756
1637,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,2,2,20,213,1292,0.0118932,0,2756
1881,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,3,0,23,209,540,0.0152218,0,2704
1882,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,3,1,23,209,540,0.014886,0,2704
1883,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,3,2,23,209,540,0.0174051,0,2704
1923,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,4,0,24,146,498,0.0108103,0,1885
1924,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,4,1,24,146,498,0.0101213,0,1885
1925,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,4,2,24,146,498,0.0100307,0,1885
1953,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,5,0,25,141,540,0.0070606,0,1820
1954,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,5,1,25,141,540,0.00689036,0,1820
1955,0,41,3 7 10 6 1 13 12 5 11 4 8 0 2 9 ,5,2,25,141,540,0.00682603,0,1820
18,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.1,0,13,25084,23796,1.26085,963,326079
19,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.1,1,13,25084,23796,1.10339,963,326079
20,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.1,2,13,24460,23569,1.06059,725,317967
372,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.2,0,13,5116,6752,0.373758,64,66495
373,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.2,1,13,5116,6752,0.359452,64,66495
374,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.2,2,13,4921,6630,0.349829,16,63960
534,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.3,0,14,2772,4853,0.195568,15,36023
535,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.3,1,14,2772,4853,0.194678,15,36023
536,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.3,2,14,2710,4827,0.18864,5,35217
588,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1,0,13,30400,29032,2.01681,1128,395187
589,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1,1,13,30400,29032,1.20323,1128,395187
590,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1,2,13,30400,29032,1.22003,1128,395187
657,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.4,0,14,931,1813,0.0753652,14,12090
658,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.4,1,14,931,1813,0.0442579,14,12090
659,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.4,2,14,4468,4518,0.180534,1,58071
774,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.5,0,14,1418,1856,0.093159,36,18421
775,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.5,1,14,1418,1856,0.0617528,36,18421
776,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.5,2,14,986,1614,0.0406044,0,12805
948,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.6,0,15,1379,3014,0.0998426,49,17914
949,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.6,1,15,1379,3014,0.0916807,49,17914
950,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.6,2,15,2034,3848,0.139671,0,26429
1191,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.7,0,14,925,1012,0.0744113,12,12012
1192,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.7,1,14,925,1012,0.0641008,12,12012
1193,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.7,2,15,2071,3085,0.142131,0,26910
1260,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.8,0,17,727,2005,0.0622149,3,9438
1261,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.8,1,17,727,2005,0.052272,3,9438
1262,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.8,2,16,2281,4475,0.16156,0,29640
1473,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.9,0,17,710,1916,0.0602623,2,9217
1474,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.9,1,17,710,1916,0.0572961,2,9217
1475,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,1.9,2,18,3400,6685,0.264823,0,44187
1506,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,2,0,17,410,689,0.0423677,2,5317
1507,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,2,1,17,402,675,0.0323339,1,5213
1508,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,2,2,17,444,751,0.0311683,0,5759
1812,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,3,0,20,187,592,0.0157752,3,2418
1813,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,3,1,20,179,587,0.0153339,0,2314
1814,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,3,2,20,179,587,0.0151722,0,2314
1932,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,4,0,21,173,663,0.0084478,6,2236
1933,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,4,1,21,159,649,0.00599066,0,2054
1934,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,4,2,21,159,649,0.0059056,0,2054
1968,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,5,0,21,201,592,0.00969856,12,2600
1969,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,5,1,21,189,582,0.00928005,0,2444
1970,0,42,0 8 4 9 6 10 3 13 1 2 7 5 11 12 ,5,2,21,189,582,0.0091692,0,2444
33,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.1,0,11,7389,6837,0.342918,190,96044
34,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.1,1,11,7389,6837,0.320827,190,96044
35,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.1,2,11,7389,6837,0.31531,190,96044
378,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.2,0,11,3289,3343,0.244972,58,42744
379,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.2,1,11,3289,3343,0.2307,58,42744
380,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.2,2,11,11457,6237,0.816629,105,148928
483,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1,0,11,7389,6837,0.537884,190,96044
484,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1,1,11,7389,6837,0.41835,190,96044
485,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1,2,11,7389,6837,0.399399,190,96044
558,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.3,0,11,3132,2940,0.224036,57,40703
559,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.3,1,11,3132,2940,0.215098,57,40703
560,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.3,2,12,9854,13256,0.666268,19,128089
645,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.4,0,12,966,2145,0.0467898,24,12545
646,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.4,1,12,966,2145,0.0426534,24,12545
647,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.4,2,12,4307,7427,0.206332,15,55978
786,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.5,0,12,1571,2436,0.101458,47,20410
787,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.5,1,12,1571,2436,0.0690311,47,20410
788,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.5,2,13,1646,4881,0.0695881,0,21385
945,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.6,0,11,1868,844,0.124863,27,24271
946,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.6,1,11,1868,844,0.105101,27,24271
947,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.6,2,13,2057,4708,0.114294,0,26728
1065,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.7,0,13,1344,2683,0.0991945,13,17459
1066,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.7,1,13,1344,2683,0.0923658,13,17459
1067,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.7,2,14,4521,12400,0.313249,1,58760
1263,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.8,0,13,698,1259,0.0506987,9,9061
1264,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.8,1,13,698,1259,0.0498697,9,9061
1265,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.8,2,14,954,2433,0.0669846,0,12389
1467,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.9,0,14,212,694,0.0152161,0,2743
1468,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.9,1,14,212,694,0.0149865,0,2743
1469,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,1.9,2,14,212,694,0.0146534,0,2743
1581,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,2,0,14,261,690,0.0180916,3,3380
1582,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,2,1,14,251,685,0.01514,1,3250
1583,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,2,2,15,535,1852,0.0309802,0,6942
1878,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,3,0,18,314,1128,0.0225823,0,4069
1879,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,3,1,18,314,1128,0.0223726,0,4069
1880,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,3,2,18,314,1128,0.0218655,0,4069
1950,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,4,0,23,123,745,0.00910552,0,1586
1951,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,4,1,23,123,745,0.00896019,0,1586
1952,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,4,2,23,123,745,0.0089035,0,1586
1962,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,5,0,23,120,714,0.00609539,0,1547
1963,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,5,1,23,120,714,0.0059162,0,1547
1964,0,43,7 12 11 3 4 2 1 10 6 13 5 9 8 0 ,5,2,23,120,714,0.00586105,0,1547
27,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.1,0,13,30292,7423,1.44947,951,393783
28,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.1,1,13,30292,7423,1.20929,951,393783
29,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.1,2,14,44050,42545,1.74293,1237,572637
363,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.2,0,14,6349,9025,0.459831,81,82524
364,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.2,1,14,6349,9025,0.448379,81,82524
365,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.2,2,14,6119,8847,0.429499,27,79534
549,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.3,0,14,11989,10315,0.600305,372,155844
550,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.3,1,14,11989,10315,0.591758,372,155844
551,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.3,2,15,25494,40691,1.24437,20,331409
651,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.4,0,15,1688,4022,0.111748,4,21931
652,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.4,1,15,1688,4022,0.0787293,4,21931
653,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1.4,2,15,1682,4011,0.0808144,0,21853
687,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1,0,13,27667,7018,1.39818,834,359658
688,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1,1,13,27667,7018,1.16064,834,359658
689,0,44,9 6 13 10 8 3 2 0 12 7 4 1 11 5 ,1,2,13,27667,7018,1.06134,834,359658
